"SubscriptionName","ResourceGroup","Name","Type","TagsFaltando","TagsPresentes"
"PlanApp-hub-sub001","pla-we-shared-hub-rg001","vm-hub-test-001283_z1","microsoft.network/networkinterfaces","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-hub-sub001","pla-ne-nettest-rg001","win-nettest-agwNIC","microsoft.network/networkinterfaces","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-hub-sub001","pla-ne-hub-netsec-rg002","hub-workload-nsg","microsoft.network/networksecuritygroups","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-hub-sub001","pla-we-hub-netsec-rg001","nsg-snet-mgnt-001","microsoft.network/networksecuritygroups","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-hub-sub001","pla-we-shared-hub-rg001","vm-hub-test-001-nsg","microsoft.network/networksecuritygroups","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-hub-sub001","networkwatcherrg","NetworkWatcher_northeurope","microsoft.network/networkwatchers","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-hub-sub001","networkwatcherrg","NetworkWatcher_westeurope","microsoft.network/networkwatchers","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-hub-sub001","pla-we-shared-hub-rg001","planapp.gov.pt","microsoft.network/privatednszones","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-hub-sub001","pla-we-hub-netsec-rg001","planapp.pt","microsoft.network/privatednszones","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-hub-sub001","pla-we-hub-netsec-rg001","privatelink.adf.azure.com","microsoft.network/privatednszones","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-hub-sub001","pla-ne-hub-netsec-rg002","privatelink.azurewebsites.net","microsoft.network/privatednszones","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-hub-sub001","pla-we-hub-netsec-rg001","privatelink.azurewebsites.net","microsoft.network/privatednszones","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-hub-sub001","pla-we-hub-netsec-rg001","privatelink.blob.core.windows.net","microsoft.network/privatednszones","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-hub-sub001","pla-we-hub-netsec-rg001","privatelink.database.windows.net","microsoft.network/privatednszones","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-hub-sub001","pla-we-hub-netsec-rg001","privatelink.datafactory.azure.net","microsoft.network/privatednszones","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-hub-sub001","pla-ne-hub-netsec-rg002","f28530d94d36b","microsoft.network/privatednszones/virtualnetworklinks","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-hub-sub001","pla-we-shared-hub-rg001","hub","microsoft.network/privatednszones/virtualnetworklinks","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-hub-sub001","pla-we-shared-hub-rg001","link-nprd-shared-vnet","microsoft.network/privatednszones/virtualnetworklinks","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-hub-sub001","pla-we-hub-netsec-rg001","link-pla-sc-nprd-staging-vnet001","microsoft.network/privatednszones/virtualnetworklinks","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-hub-sub001","pla-we-hub-netsec-rg001","link-pla-we-hub-shared-vnet001","microsoft.network/privatednszones/virtualnetworklinks","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-hub-sub001","pla-we-hub-netsec-rg001","linkto-pla-we-hub-shared-vnet001","microsoft.network/privatednszones/virtualnetworklinks","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-hub-sub001","pla-we-hub-netsec-rg001","linktohub","microsoft.network/privatednszones/virtualnetworklinks","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-hub-sub001","pla-we-hub-netsec-rg001","linktohub","microsoft.network/privatednszones/virtualnetworklinks","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-hub-sub001","pla-we-hub-netsec-rg001","linktohub","microsoft.network/privatednszones/virtualnetworklinks","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-hub-sub001","pla-we-hub-netsec-rg001","linktohub","microsoft.network/privatednszones/virtualnetworklinks","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-hub-sub001","pla-we-hub-netsec-rg001","qg6yowztrdfd6","microsoft.network/privatednszones/virtualnetworklinks","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-hub-sub001","pla-we-hub-netsec-rg001","qg6yowztrdfd6","microsoft.network/privatednszones/virtualnetworklinks","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-hub-sub001","pla-we-hub-netsec-rg001","qg6yowztrdfd6","microsoft.network/privatednszones/virtualnetworklinks","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-hub-sub001","pla-we-hub-netsec-rg001","qg6yowztrdfd6","microsoft.network/privatednszones/virtualnetworklinks","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-hub-sub001","pla-ne-hub-netsec-rg002","pte-stg-001","microsoft.network/privateendpoints","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-hub-sub001","pla-ne-hub-netsec-rg002","pla-ne-prd-shared-agw001-pip","microsoft.network/publicipaddresses","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-hub-sub001","pla-ne-hub-netsec-rg002","pla-ne-prd-shared-agw001-pip001","microsoft.network/publicipaddresses","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-hub-sub001","pla-we-hub-netsec-rg001","pla-we-hub-ExRgw001-ip","microsoft.network/publicipaddresses","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-hub-sub001","pla-we-shared-mgmt-rg001","pla-we-hub-shared-bas001-pip001","microsoft.network/publicipaddresses","departamento, ambiente, projeto, centrocusto","environment, owner, project, subscription, scope"
"PlanApp-hub-sub001","pla-we-hub-netsec-rg001","pla-we-hub-shared-vnet001-vgw001-pip001","microsoft.network/publicipaddresses","departamento, ambiente, projeto, centrocusto","environment, owner, project, subscription, scope"
"PlanApp-hub-sub001","pla-we-hub-netsec-rg001","pla-we-nprd-shared-agw002-pip001","microsoft.network/publicipaddresses","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-hub-sub001","pla-we-shared-hub-rg002","pla-we-prd-shared-agw001-pip001","microsoft.network/publicipaddresses","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-hub-sub001","pla-we-shared-hub-rg001","pla-we-shared-hub-addc-public-ip-rg001","microsoft.network/publicipaddresses","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-hub-sub001","pla-we-hub-netsec-rg001","pla-we-shared-hub-afw001-pip001","microsoft.network/publicipaddresses","departamento, ambiente, projeto, centrocusto","environment, owner, project, subscription, scope"
"PlanApp-hub-sub001","pla-we-shared-hub-rg001","vm-hub-test-001-ip","microsoft.network/publicipaddresses","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-hub-sub001","pla-ne-nettest-rg001","win-nettest-agwPIP","microsoft.network/publicipaddresses","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-hub-sub001","pla-ne-hub-netsec-rg002","pla-ne-hub-shared-vnet002-appgw-rt001","microsoft.network/routetables","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-hub-sub001","pla-we-hub-netsec-rg001","pla-we-hub-shared-vnet001-GatewaySubnet-rt001","microsoft.network/routetables","departamento, ambiente, projeto, centrocusto","environment, owner, subscription, scope"
"PlanApp-hub-sub001","pla-we-hub-netsec-rg001","pla-we-hub-shared-vnet001-rt001","microsoft.network/routetables","departamento, ambiente, projeto, centrocusto","environment, owner, subscription, scope"
"PlanApp-hub-sub001","pla-we-hub-netsec-rg001","pla-we-hub-shared-vnet001-vgw001","microsoft.network/virtualnetworkgateways","departamento, ambiente, projeto, centrocusto","environment, owner, project, subscription, scope"
"PlanApp-hub-sub001","pla-ne-hub-netsec-rg002","pla-ne-hub-shared-vnet002","microsoft.network/virtualnetworks","departamento, ambiente, projeto, centrocusto","environment, owner, project, subscription, scope"
"PlanApp-hub-sub001","pla-we-hub-netsec-rg001","pla-we-hub-shared-vnet001","microsoft.network/virtualnetworks","departamento, ambiente, projeto, centrocusto","environment, owner, project, subscription, scope"
"PlanApp-hub-sub001","pla-we-shared-hub-rg002","pla-we-hub-shared-vnet002","microsoft.network/virtualnetworks","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-hub-sub001","loganalyticsdefaultresources","DefaultQueryPack","microsoft.operationalinsights/querypacks","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-hub-sub001","pla-we-shared-mgmt-rg001","pla-we-hub-netsec-law001","microsoft.operationalinsights/workspaces","departamento, ambiente, projeto, centrocusto","environment, owner, project, subscription, scope"
"PlanApp-hub-sub001","pla-we-shared-mgmt-rg001","SecurityInsights(pla-we-hub-netsec-law001)","microsoft.operationsmanagement/solutions","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-hub-sub001","pla-we-shared-mgmt-rg001","plawehublogssa001","microsoft.storage/storageaccounts","departamento, ambiente, projeto, centrocusto","environment, owner, project, subscription, scope"
"PlanApp-nprd-sub001","pla-we-dev-adse-rg001","Failure Anomalies - pla-we-dev-adse-appi001","microsoft.alertsmanagement/smartdetectoralertrules","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-nltr-rg001","Failure Anomalies - pla-we-nprd-nltr-appi001","microsoft.alertsmanagement/smartdetectoralertrules","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-itn-ml-rg001","Failure Anomalies - plaitnaml0013638706752","microsoft.alertsmanagement/smartdetectoralertrules","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-inalab-rg001","Failure Anomalies - plawenprinsightsaf1aa104","microsoft.alertsmanagement/smartdetectoralertrules","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-inalab-rg001","aca-chatui-planappdeepresearch-p","microsoft.app/containerapps","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-inalab-rg001","aca-mcp-planappdeepresearch-p","microsoft.app/containerapps","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-inalab-rg001","aca-openwebui-p","microsoft.app/containerapps","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-inalab-rg001","aca-rag-planappdeepresearch-p","microsoft.app/containerapps","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-inalab-rg001","aca-res-planappdeepresearch-p","microsoft.app/containerapps","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-inalab-rg001","aca-res-prod","microsoft.app/containerapps","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-dev-adse-rg001","adse-survey-runtime-web2","microsoft.app/containerapps","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-dev-adse-rg001","adse-survey-runtime-worker2","microsoft.app/containerapps","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-naelabs-rg001","ai2-validator","microsoft.app/containerapps","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-naelabs-rg001","obstaculos-validator","microsoft.app/containerapps","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-inalab-rg001","aca-env-planappdeepresearch-p","microsoft.app/managedenvironments","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-naelabs-rg001","obstaculos-env","microsoft.app/managedenvironments","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-dev-adse-rg001","pla-we-dev-adse-cae002","microsoft.app/managedenvironments","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-dev-adse-rg001","www.planapp.gov.pt-adse-survey","microsoft.app/managedenvironments/certificates","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-inalab-rg001","chat.planapp.gov.pt-aca-env--251113153755","microsoft.app/managedenvironments/managedcertificates","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-inalab-rg001","dash.planapp.gov.pt-aca-env--251202103639","microsoft.app/managedenvironments/managedcertificates","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-naelabs-rg001","produtividade-obstaculos.pla-obstacul-251219165022","microsoft.app/managedenvironments/managedcertificates","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-dev-adse-rg001","survey.planapp.gov.pt-pla-we-d-260505084000","microsoft.app/managedenvironments/managedcertificates","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","gpt-npr-0001","BingSearch-001","microsoft.bing/accounts","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","gpt-npr-0001","bing-lab-deepr-v0001","microsoft.bing/accounts","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-agents-rg001","MapeamentoCompetencias-Bot001","microsoft.botservice/botservices","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-agents-rg001","Skills_Agent_Bot","microsoft.botservice/botservices","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-agents-rg001","compet-ncias60544","microsoft.botservice/botservices","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-agents-rg001","foundry-skills-agent","microsoft.botservice/botservices","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-inalab-rg001","nprd-inalab-reg001","microsoft.cache/redis","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-dev-adse-rg001","pla-we-dev-adse-redis001","microsoft.cache/redis","centrocusto","subscription, projeto, ambiente, departamento"
"PlanApp-nprd-sub001","pla-we-nprd-naelabs-rg001","LabsPLANAPP","microsoft.certificateregistration/certificateorders","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-netsec-rg001","siailpp-certificate","microsoft.certificateregistration/certificateorders","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","gpt-npr-0001","DocIntel-001","microsoft.cognitiveservices/accounts","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","gpt-npr-0001","deepr-lab-v001-resource","microsoft.cognitiveservices/accounts","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","gpt-npr-0001","dev-ai-nprd-002","microsoft.cognitiveservices/accounts","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","gpt-npr-0001","dev-ai-nrpd-001","microsoft.cognitiveservices/accounts","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-agents-rg001","dev-ai-nrpd-ag001","microsoft.cognitiveservices/accounts","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","gpt-npr-0001","henri-m8e841o1-swedencentral","microsoft.cognitiveservices/accounts","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","gpt-npr-0001","henri-mi00egnr-norwayeast","microsoft.cognitiveservices/accounts","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-prisma-rg001","hugomoreira-9276-resource","microsoft.cognitiveservices/accounts","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-gsees-rg001","pla-sc-nprd-gsees-aoai001","microsoft.cognitiveservices/accounts","departamento, ambiente, projeto, centrocusto","environment, owner, service, subscription, consumer"
"PlanApp-nprd-sub001","gpt-npr-0001","tiago-mmjaibi7-swedencentral","microsoft.cognitiveservices/accounts","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","gpt-npr-0001","deepr-lab-v001-resource/deepr-lab-v001","microsoft.cognitiveservices/accounts/projects","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","gpt-npr-0001","dev-ai-nprd-002/dev-ai-nprd-002-project","microsoft.cognitiveservices/accounts/projects","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-agents-rg001","dev-ai-nrpd-ag001/AgentsProject001","microsoft.cognitiveservices/accounts/projects","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-prisma-rg001","hugomoreira-9276-resource/hugomoreira-9276","microsoft.cognitiveservices/accounts/projects","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-nltr-rg001","pla-we-nprd-nltr-acs001","microsoft.communication/communicationservices","departamento, ambiente, projeto, centrocusto","costcenter, subscription"
"PlanApp-nprd-sub001","pla-sc-nprd-staging-rg001","stagingpor-fc84df7a80-acsendpoint","microsoft.communication/communicationservices","departamento, ambiente, projeto, centrocusto","subscription, wordpressdeploymentid, appprofile"
"PlanApp-nprd-sub001","pla-sc-nprd-staging-rg001","stagingpor-fc84df7a80-emailacsendpoint","microsoft.communication/emailservices","departamento, ambiente, projeto, centrocusto","subscription, wordpressdeploymentid, appprofile"
"PlanApp-nprd-sub001","pla-sc-nprd-staging-rg001","AzureManagedDomain","microsoft.communication/emailservices/domains","departamento, ambiente, projeto, centrocusto","subscription, wordpressdeploymentid, appprofile"
"PlanApp-nprd-sub001","pla-we-nprd-gesdoc-rg001","datadisk-vm-nprd-GesDoc001","microsoft.compute/disks","departamento, ambiente, projeto, centrocusto","role, subscription"
"PlanApp-nprd-sub001","pla-we-nprd-prisma-rg001","pla-we-nrpd-prisma-vm001_OsDisk_1_5d2efebca7b54e65b8354f4ef839c1f7","microsoft.compute/disks","departamento, ambiente, projeto, centrocusto","application, subscription"
"PlanApp-nprd-sub001","pla-we-nprd-gesdoc-rg001","vm-np-GesDoc002_DataDisk_0","microsoft.compute/disks","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-gesdoc-rg001","vm-np-GesDoc002_OsDisk_1_82c6925ebff94a5b9a5be5e04a7a9960","microsoft.compute/disks","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-gesdoc-rg001","vm-nprd-GesDoc001_OsDisk_1_e8e42e01d85c42cab55793e2b84ab60c","microsoft.compute/disks","departamento, ambiente, projeto, centrocusto","role, subscription"
"PlanApp-nprd-sub001","pla-we-shared-mgmt-rg001","vm-nprd-mgmt001-OSDisk","microsoft.compute/disks","departamento, ambiente, projeto, centrocusto","environment, owner, project, subscription, scope"
"PlanApp-nprd-sub001","pla-we-poc-ai2-rg001","vm-poc-ai2001-OSDisk","microsoft.compute/disks","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-poc-ai2-rg001","vm-poc-ai2001-OSDisk-Temp","microsoft.compute/disks","departamento, ambiente, projeto, centrocusto","subscription, system.collections.hashtable"
"PlanApp-nprd-sub001","pla-we-poc-ai2-rg001","VM-AI2-OSDisk-snap001-20230619T183323","microsoft.compute/snapshots","departamento, ambiente, projeto, centrocusto","environment, owner, subscription, scope"
"PlanApp-nprd-sub001","pla-we-poc-ai2-rg001","VM-AI2-OSDisk-snap001-20230620T010352","microsoft.compute/snapshots","departamento, ambiente, projeto, centrocusto","environment, owner, project, subscription, scope"
"PlanApp-nprd-sub001","pla-we-npr-ai-datascience-lab-001","ai-datascience-lab_key","microsoft.compute/sshpublickeys","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-prisma-rg001","pla-we-nrpd-prisma-vm001_key","microsoft.compute/sshpublickeys","departamento, ambiente, projeto, centrocusto","application, subscription"
"PlanApp-nprd-sub001","pla-we-shared-mediawikilab2050-rg001","vm-nprd-mediawikilab2050-001-key","microsoft.compute/sshpublickeys","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-poc-ai2-rg001","vm-prd-logs001-sshk001","microsoft.compute/sshpublickeys","departamento, ambiente, projeto, centrocusto","environment, owner, project, subscription, scope"
"PlanApp-nprd-sub001","pla-we-nprd-prisma-rg001","pla-we-nrpd-prisma-vm001","microsoft.compute/virtualmachines","departamento, ambiente, projeto, centrocusto","application, subscription"
"PlanApp-nprd-sub001","pla-we-nprd-gesdoc-rg001","vm-np-GesDoc002","microsoft.compute/virtualmachines","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-gesdoc-rg001","vm-nprd-GesDoc001","microsoft.compute/virtualmachines","departamento, ambiente, projeto, centrocusto","role, subscription"
"PlanApp-nprd-sub001","pla-we-shared-mgmt-rg001","vm-nprd-mgmt001","microsoft.compute/virtualmachines","departamento, ambiente, projeto, centrocusto","environment, owner, project, subscription, scope"
"PlanApp-nprd-sub001","pla-we-poc-ai2-rg001","vm-poc-ai2001","microsoft.compute/virtualmachines","departamento, ambiente, projeto, centrocusto","environment, owner, project, subscription, scope"
"PlanApp-nprd-sub001","pla-we-nprd-prisma-rg001","AADSSHLoginForLinux","microsoft.compute/virtualmachines/extensions","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-gesdoc-rg001","ApplicationMonitoringWindows","microsoft.compute/virtualmachines/extensions","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-gesdoc-rg001","AzureMonitorWindowsAgent","microsoft.compute/virtualmachines/extensions","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-shared-mgmt-rg001","AzureNetworkWatcherExtension","microsoft.compute/virtualmachines/extensions","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-gesdoc-rg001","ChangeTracking-Windows","microsoft.compute/virtualmachines/extensions","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-prisma-rg001","HealthExtension","microsoft.compute/virtualmachines/extensions","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-gesdoc-rg001","SqlIaasExtension","microsoft.compute/virtualmachines/extensions","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-naelabs-rg001","acrnaeobstaculos","microsoft.containerregistry/registries","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-inalab-rg001","acrplanappdeepresearchp","microsoft.containerregistry/registries","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-itn-ml-rg001","aeb7292304d849d59f0e0b3109495af9","microsoft.containerregistry/registries","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-inalab-rg001","c453fefb26bb4dd79d58f02bcbb7ba22","microsoft.containerregistry/registries","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","gpt-npr-0001","crlabs","microsoft.containerregistry/registries","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-dev-adse-rg001","plaweadsecrdev001","microsoft.containerregistry/registries","ambiente, projeto, centrocusto","subscription, departamento"
"PlanApp-nprd-sub001","pla-we-nprd-inalab-rg001","vatdash170405","microsoft.containerregistry/registries/webhooks","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-sites-rg001","siail-pp-v2-mysql","microsoft.dbformysql/flexibleservers","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-sc-nprd-staging-rg001","stagingpor-fc84df7a80-wpdbserver","microsoft.dbformysql/flexibleservers","departamento, ambiente, projeto, centrocusto","subscription, wordpressdeploymentid, appprofile"
"PlanApp-nprd-sub001","pla-we-dev-adse-rg001","pla-we-dev-adse-psql001","microsoft.dbforpostgresql/flexibleservers","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-psql-ai-reg001","pla-we-nprd-labs-ai-rg001","microsoft.dbforpostgresql/flexibleservers","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-naelabs-rg001","pla-we-nprd-naelabs-psql001","microsoft.dbforpostgresql/flexibleservers","departamento, centrocusto","subscription, projeto, ambiente, tipo"
"PlanApp-nprd-sub001","pla-we-nprd-prisma-rg001","pla-we-nprd-prisma-rg001","microsoft.dbforpostgresql/flexibleservers","departamento, ambiente, projeto, centrocusto","application, subscription"
"PlanApp-nprd-sub001","pla-we-nprd-inalab-rg001","psql-planappdeepresearch-p","microsoft.dbforpostgresql/flexibleservers","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-prisma-rg001","shutdown-computevm-pla-we-nrpd-prisma-vm001","microsoft.devtestlab/schedules","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-gesdoc-rg001","shutdown-computevm-vm-np-GesDoc002","microsoft.devtestlab/schedules","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-gesdoc-rg001","shutdown-computevm-vm-nprd-GesDoc001","microsoft.devtestlab/schedules","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-shared-mgmt-rg001","shutdown-computevm-vm-nprd-mgmt001","microsoft.devtestlab/schedules","departamento, ambiente, projeto, centrocusto","environment"
"PlanApp-nprd-sub001","pla-we-poc-ai2-rg001","shutdown-computevm-vm-poc-ai2001","microsoft.devtestlab/schedules","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-inalab-rg001","pla-we-nprd-inalab-fileshare-001","microsoft.fileshares/fileshares","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-gesdoc-rg001","Application Insights Smart Detection","microsoft.insights/actiongroups","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-gesdoc-rg001","insights-gesdoc-001","microsoft.insights/components","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-dev-adse-rg001","pla-we-dev-adse-appi001","microsoft.insights/components","ambiente, projeto, centrocusto","subscription, departamento"
"PlanApp-nprd-sub001","pla-we-nprd-nltr-rg001","pla-we-nprd-nltr-appi001","microsoft.insights/components","departamento, ambiente, projeto, centrocusto","costcenter, subscription"
"PlanApp-nprd-sub001","pla-itn-ml-rg001","plaitnaml0013638706752","microsoft.insights/components","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-inalab-rg001","plawenprinsightsaf1aa104","microsoft.insights/components","departamento, ambiente, projeto, centrocusto","subscription, createdbytoolkit"
"PlanApp-nprd-sub001","pla-we-nprd-nltr-rg001","pla-we-nprd-APIM-001-pla-we-nprd-nltr-appi001","microsoft.insights/webtests","departamento, ambiente, projeto, centrocusto","subscription, hidden-link:/subscriptions/e00af217-2e9b-4bcc-a0f3-1f2225db4031/resourcegroups/pla-we-nprd-nltr-rg001/providers/microsoft.insights/components/pla-we-nprd-nltr-appi001"
"PlanApp-nprd-sub001","pla-we-nprd-inalab-rg001","kvplanappdeepresearchp","microsoft.keyvault/vaults","departamento, ambiente, projeto, centrocusto","subscription"
